eventid,playerid,jogador,teamId,teamName,minute,tempo,type,outcome,x,y,endX,endY
111,404979,Lucas Esquivel,1243,Athletico Paranaense,15,FirstHalf,Pass,Successful,35,76,43,63.4
112,517830,Felipinho,1243,Athletico Paranaense,15,FirstHalf,Pass,Successful,46.2,60.1,37,25.6
113,517829,Arthur Dias,1243,Athletico Paranaense,15,FirstHalf,Pass,Successful,39.6,29.6,54.2,3.9
114,410318,Gastón Benavídez,1243,Athletico Paranaense,15,FirstHalf,Pass,Successful,56.8,6.5,68.7,23
115,114096,Jádson,1243,Athletico Paranaense,15,FirstHalf,BallTouch,Successful,68.7,23,,
116,410318,Gastón Benavídez,1243,Athletico Paranaense,16,FirstHalf,Pass,Unsuccessful,71.6,29.3,89,33.5
121,146761,Léo Pereira,1239,Flamengo,16,FirstHalf,Interception,Successful,11,66.5,,
122,146761,Léo Pereira,1239,Flamengo,16,FirstHalf,BallRecovery,Successful,12.3,67.8,,
123,146761,Léo Pereira,1239,Flamengo,16,FirstHalf,Pass,Successful,12.3,67.8,24.5,66.6
124,112161,Saúl,1239,Flamengo,16,FirstHalf,Pass,Successful,24.5,66.6,10.7,85.6
125,100995,Alex Sandro,1239,Flamengo,16,FirstHalf,Pass,Successful,12.9,90.2,43.1,67.9
126,318475,Pedro,1239,Flamengo,16,FirstHalf,Aerial,Successful,43.1,67.9,,
117,477736,Juan Aguirre,1243,Athletico Paranaense,16,FirstHalf,Aerial,Unsuccessful,56.9,32.1,,
127,318475,Pedro,1239,Flamengo,16,FirstHalf,Pass,Successful,43.1,67.9,37.5,70.2
128,112161,Saúl,1239,Flamengo,16,FirstHalf,Pass,Successful,37.5,70.2,46.4,50.6
129,371036,Jorge Carrascal,1239,Flamengo,16,FirstHalf,Dispossessed,Successful,47,45.8,,
118,404979,Lucas Esquivel,1243,Athletico Paranaense,16,FirstHalf,Tackle,Unsuccessful,53,54.3,,
130,319756,Lucas Paquetá,1239,Flamengo,16,FirstHalf,Pass,Successful,45.5,46.9,44.5,23
131,145385,Guillermo Varela,1239,Flamengo,16,FirstHalf,Pass,Successful,46.3,23.3,48.7,33.7
132,319756,Lucas Paquetá,1239,Flamengo,16,FirstHalf,Pass,Unsuccessful,54.4,35.2,100,74.8
120,101675,Santos,1243,Athletico Paranaense,16,FirstHalf,Pass,Unsuccessful,5.2,44.2,47.6,43.2
134,355684,Léo Ortiz,1239,Flamengo,16,FirstHalf,Pass,Successful,52.7,56.3,62,59.4
135,112161,Saúl,1239,Flamengo,16,FirstHalf,Pass,Successful,62,59.4,47.4,79.1
136,100995,Alex Sandro,1239,Flamengo,16,FirstHalf,BallRecovery,Successful,49.3,87.7,,
137,100995,Alex Sandro,1239,Flamengo,17,FirstHalf,Pass,Successful,54,88.4,65.4,69.3
138,318475,Pedro,1239,Flamengo,17,FirstHalf,BallTouch,Unsuccessful,65.4,69.3,,
121,517829,Arthur Dias,1243,Athletico Paranaense,17,FirstHalf,BallRecovery,Successful,25.9,29.3,,
122,517829,Arthur Dias,1243,Athletico Paranaense,17,FirstHalf,Pass,Successful,26.9,35.7,30.3,48.2
123,517830,Felipinho,1243,Athletico Paranaense,17,FirstHalf,Pass,Successful,29.4,48.9,20.5,69.9
